supplier,sku,product_name,stage,reason,disposition,detail,action_id,source_row,col_printed,value_used,Action
JL TILE,TIL-JLTI-LX6638,Essential Collection — Luxor Silver — 24 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-be2e9a69e188,51,,,
JL TILE,TIL-JLTI-LX3639,Essential Collection — Luxor Grey — 12 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-33f66010c398,52,,,
JL TILE,TIL-JLTI-LX6639,Essential Collection — Luxor Grey — 24 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-4394709e3d52,53,,,
JL TILE,TIL-JLTI-LX3640,Essential Collection — Luxor Night — 12 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-45c12896256e,54,,,
JL TILE,TIL-JLTI-LX6640,Essential Collection — Luxor Night — 24 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-b44a76a8c8b7,55,,,
JL TILE,TIL-JLTI-ND3641,Essential Collection — Nordic Chalk — 12 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-93f57ee366be,56,,,
JL TILE,TIL-JLTI-ND6041,Essential Collection — Nordic Chalk — 24 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-b3ca5cf970a9,57,,,
JL TILE,TIL-JLTI-ND3642,Essential Collection — Nordic Grigio — 12 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-84b387e06be4,58,,,
JL TILE,TIL-JLTI-ND6042,Essential Collection — Nordic Grigio — 24 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-aecc6dfe6f60,59,,,
JL TILE,TIL-JLTI-ND3643,Essential Collection — Nordic Charcoal — 12 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-e2d6902d6d6b,60,,,
JL TILE,TIL-JLTI-ND6043,Essential Collection — Nordic Charcoal — 24 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-ce50003821d3,61,,,
JL TILE,TIL-JLTI-QP8320GMB360,Essential Collection — Emotive Astonished white Matt — 12 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-d1fca6040e49,62,,,
JL TILE,TIL-JLTI-QP8320GMB660,Essential Collection — Emotive Astonished white Matt — 24 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-59f5ed9f8f25,63,,,
JL TILE,TIL-JLTI-DM36340M,Essential Collection — Dream White Matt — 12 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-4d7203388fee,64,,,
JL TILE,TIL-JLTI-DM60340M,Essential Collection — Dream White Matt — 24 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-d9128d352090,65,,,
JL TILE,TIL-JLTI-KG36012S,Essential Collection — Kamloops Glory Mist Matte — 12 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-743723409cb3,66,,,
JL TILE,TIL-JLTI-KG6012S,Essential Collection — Kamloops Glory Mist Matte — 24 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-6e486dd29185,67,,,
JL TILE,TIL-JLTI-0001,Essential Collection — Lisbon Grey Matte — 12 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-b75fae2cbdc2,68,,,
JL TILE,TIL-JLTI-6P227,Essential Collection — Lisbon Grey Matte — 24 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-7b3f3827fdb0,69,,,
JL TILE,TIL-JLTI-0002,Essential Collection — Lisbon Silver Matte — 12 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-ff48414cb503,70,,,
JL TILE,TIL-JLTI-6P228,Essential Collection — Lisbon Silver Matte — 24 x 24 (Matt),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-c3bf4c31cbbf,71,,,
JL TILE,TIL-JLTI-SDX12813P,Elegant Collection — Country Black — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-67856032fa59,72,,,
JL TILE,TIL-JLTI-SDX12611P,Elegant Collection — Forest Black — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-a9dfe325b89f,73,,,
JL TILE,TIL-JLTI-MH12001,Elegant Collection — Canelli Grafite — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-7c1a15d2aac0,74,,,
JL TILE,TIL-JLTI-D5-L12705,Elegant Collection — Calcatta Gold 24*48 — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-68b93a94efcd,75,,,
JL TILE,TIL-JLTI-MH1248,Elegant Collection — Canelli Vintage Random — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-3fb53dbca061,76,,,
JL TILE,TIL-JLTI-DM12341,Elegant Collection — Dream White Polished — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-ac04f1f4cbe3,77,,,
JL TILE,TIL-JLTI-DM12342,Elegant Collection — Dream Grey — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-621ea469da2f,79,,,
JL TILE,TIL-JLTI-BPCK1263,Elegant Collection — Bremen Night — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-74fc32981d36,80,,,
JL TILE,TIL-JLTI-BPCK1262,Elegant Collection — Bremen Fall — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-6feab0d5c8aa,81,,,
JL TILE,TIL-JLTI-BPCK1261,Elegant Collection — Bremen Gris — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-75c1d8aa6714,82,,,
JL TILE,TIL-JLTI-BPCK1260,Elegant Collection — Bremen White — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-7327524280c8,83,,,
JL TILE,TIL-JLTI-BPCK1265,Elegant Collection — Catarina Bianco — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-57347b6f2eef,84,,,
JL TILE,TIL-JLTI-BPCK1266,Elegant Collection — Alps Gold — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-c524b6395d21,85,,,
JL TILE,TIL-JLTI-BPCK1270,Elegant Collection — Lamia Bianco — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-10020f9aa6a9,86,,,
JL TILE,TIL-JLTI-BPCK1271,Elegant Collection — Lamia Grey — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-77d3281a7f3a,87,,,
JL TILE,TIL-JLTI-N612002,Elegant Collection — Ariosa Snow 10mm — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-e8d84cd1c7bf,88,,,
JL TILE,TIL-JLTI-BPCK1273,Elegant Collection — Lamia Cream — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-8acbc79ca1b2,89,,,
JL TILE,TIL-JLTI-BPCK1274,Elegant Collection — Lamia Snow — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-ae27d4c64b5f,90,,,
JL TILE,TIL-JLTI-BPCK1275,Elegant Collection — Royal Charles — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-bcb06426fe09,91,,,
JL TILE,TIL-JLTI-N612005,Elegant Collection — Ariosa Platinum Thin Wall Tile — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-fb59843adf35,92,,,
JL TILE,TIL-JLTI-N612008,Elegant Collection — Ariosa Marble 10mm — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-cf4cd090be0c,93,,,
JL TILE,TIL-JLTI-BPCK1280,Elegant Collection — Calcatta Platinum — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-89dab7328c99,94,,,
JL TILE,TIL-JLTI-BPCK1281,Elegant Collection — Onex Silver — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-f5d040a69f66,95,,,
JL TILE,TIL-JLTI-BPCK1283,Elegant Collection — Onex Gold — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-e2df64bf69bc,96,,,
JL TILE,TIL-JLTI-BPCK1284,Elegant Collection — Onex Navy — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-3e019fa76f03,97,,,
JL TILE,TIL-JLTI-BPCK128803,Elegant Collection — Onex Cream — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-38fb33e855e3,98,,,
JL TILE,TIL-JLTI-BPCK1286,Elegant Collection — Ariosa Mist — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-a31d1a549e18,99,,,
JL TILE,TIL-JLTI-BPCK1287,Elegant Collection — Winter Sunset (NEW SHADE) — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-4bc9fee06dda,100,,,
JL TILE,TIL-JLTI-BPCK1288,Elegant Collection — Ariosa Whisper — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-46b4cad6318b,101,,,
JL TILE,TIL-JLTI-BPCK1289,Elegant Collection — Mesa Topaz (Calcata Gold) — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-3fc65359779b,102,,,
JL TILE,TIL-JLTI-KR6012018,Elegant Collection — Camellia Winter Grey — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-20e520fe1689,103,,,
JL TILE,TIL-JLTI-LU1-612GS,Elegant Collection — Lucent Gold — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-82eccf0688a1,104,,,
JL TILE,TIL-JLTI-LU2-612GS,Elegant Collection — Lucent Sapphire — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-f65cc49b5844,105,,,
JL TILE,TIL-JLTI-BPCK1291,Elegant Collection — Imperial Gold — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-5e9ce17cbda3,106,,,
JL TILE,TIL-JLTI-BPCK1292,Elegant Collection — Caesar Gold — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-699da1f1d172,107,,,
JL TILE,TIL-JLTI-BPCK1293,Elegant Collection — Ocean Mirage — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-5d0a7034e660,108,,,
JL TILE,TIL-JLTI-BPCK1295,Elegant Collection — Golden Leaf — 24 x 48 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-648804b25aed,110,,,
JL TILE,TIL-JLTI-SDX8634P,Elegant Collection — Elina Snow — 32 x 32 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-6fab233c5165,111,,,
JL TILE,TIL-JLTI-BPCK991,Elegant Collection — Vesta Bianco — 36 x 36 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-c9e81a914a54,112,,,
JL TILE,TIL-JLTI-BPCK993,Elegant Collection — Vesta Gris — 36 x 36 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-6aec643c4260,113,,,
JL TILE,TIL-JLTI-BPCK994,Elegant Collection — Vesta Charcoal — 36 x 36 (Polished),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-234b35e78788,114,,,
JL TILE,TIL-JLTI-QP8320GMB612,Elegant Collection — Emotive Astonished White Matt — 24 x 48 (Matte),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-2fa06bc9f351,115,,,
JL TILE,TIL-JLTI-QP8320LMB,Elegant Collection — Emotive Astonished White Matt Textured (NEW SHADE) — 24 x 48 (Matte),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-17ed87c75d3c,116,,,
JL TILE,TIL-JLTI-LX12639,Elegant Collection — Luxor Grey Matte — 24 x 48 (Matte),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-bedaf9e79d2a,118,,,
JL TILE,TIL-JLTI-JH12051,Elegant Collection — Elementi Silver — 24 x 48 (Matte),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-958e77efb7d4,119,,,
JL TILE,TIL-JLTI-JH12052,Elegant Collection — Elementi Grigio — 24 x 48 (Matte),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-c79c06e7d3d7,120,,,
JL TILE,TIL-JLTI-JH12053,Elegant Collection — Elementi Carbone — 24 x 48 (Matte),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-5063fbc9734d,121,,,
JL TILE,TIL-JLTI-JH12054,Elegant Collection — Winter Sands — 24 x 48 (Matte),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-c1b898df40ed,122,,,
JL TILE,TIL-JLTI-JH12055,Elegant Collection — Stering Mist — 24 x 48 (Matte),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-c80f0daeffed,123,,,
JL TILE,TIL-JLTI-JH12056,Elegant Collection — Stering Grey — 24 x 48 (Matte),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-9786f952ad13,124,,,
JL TILE,TIL-JLTI-JH12057,Elegant Collection — Ariosa Mist Matte — 24 x 48 (Matte),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-9a8fb766d055,125,,,
JL TILE,TIL-JLTI-JH12059,Elegant Collection — Elementi River Stone — 24 x 48 (Matte),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-8b2bbca319d8,126,,,
JL TILE,TIL-JLTI-NY612171,Elegant Collection — MOSS IVORY — 24 x 48 (Matte),extract,new_supplier,wrote_flagged,"Zero Airtable JL TILE records before this run; specs unreconciled against any live record. Cost = 'Your cut order price' (Albert 09-14); retail = cost + $2.00 field tile (Albert 09-23). LS supplier JLTILE, no brand — same as the 143 live JL products.",cat-169c45a6c8b2,127,,,
